id,city.id.$numberLong,city.name,city.findname,city.country,city.coord.lon,city.coord.lat,city.zoom.$numberLong,id.$numberLong
2984701,2984701,Quimper,QUIMPER,FR,-4.1,,8,,,48
,2985034,Puteaux,PUTEAUX,FR,2.23894,48.883411,14,2985034,,
2986025,2986025,Port-de-Bouc,PORT-DE-BOUC,FR,4.9809,43.40657,12,,,
2986140,2986140,Pontoise,PONTOISE,FR,2.1,49.049999,13,,,
2986160,2986160,Pontivy,PONTIVY,FR,-2.98333,48.066669,9,,,
2986302,2986302,Pontarlier,PONTARLIER,FR,6.35542,46.903469,9,,,
,2986306,Pont-a-Mousson,PONT-A-MOUSSON,FR,6.0589,48.90786,9,2986306,,
2986495,2986495,Poitiers,POITIERS,FR,0.33333,46.583328,7,,,
,2986501,Poissy,POISSY,FR,2.04952,48.92902,11,2986501,,
2986732,2986732,Ploemeur,PLOEMEUR,FR,-3.43333,47.73333,11,,,
,2986930,Plaisir,PLAISIR,FR,1.9541,48.823189,12,2986930,,
2986933,2986933,Plaisance-du-Touch,PLAISANCE-DU-TOUCH,FR,1.29749,43.565659,12,,,
,2987271,Pierrefitte-sur-Seine,PIERREFITTE-SUR-SEINE,FR,2.36104,48.966911,12,2987271,,
,2987805,Pessac,PESSAC,FR,-0.64129,44.810108,13,2987805,,
2987825,2987825,Pertuis,PERTUIS,FR,5.50285,43.69252,10,,,
2987914,2987914,Perpignan,PERPIGNAN,FR,2.89541,42.697639,8,,,
2987967,2987967,Perigueux,PERIGUEUX,FR,0.71667,45.183331,8,,,
2988358,2988358,Pau,PAU,FR,-0.36667,43.299999,8,,,
,2988507,Paris,PARIS,FR,2.3488,48.853409,1,2988507,,
2988621,2988621,Pantin,PANTIN,FR,2.40935,48.894371,13,,,
2988670,2988670,Pamiers,PAMIERS,FR,1.6,43.116669,8,,,
2988758,2988758,Palaiseau,PALAISEAU,FR,2.25,48.716671,12,,,
,2988867,Ozoir-la-Ferriere,OZOIR-LA-FERRIERE,FR,2.66871,48.766991,12,2988867,,
2988888,2988888,Oyonnax,OYONNAX,FR,5.65727,46.259171,9,,,
2988936,2988936,Outreau,OUTREAU,FR,1.5897,50.705349,13,,,
2988998,2988998,Oullins,OULLINS,FR,4.80382,45.717739,11,,,
,2989130,Osny,OSNY,FR,2.06183,49.059368,13,2989130,,
2989170,2989170,Orvault,ORVAULT,FR,-1.6219,47.27095,11,,,
,2989204,Orsay,ORSAY,FR,2.18727,48.695721,13,2989204,,
,2989297,Orly,ORLY,FR,2.39252,48.747921,12,2989297,,
2989317,2989317,Orleans,ORLEANS,FR,1.90389,47.902889,8,,,
2989460,2989460,Orange,ORANGE,FR,4.80791,44.139198,8,,,
2989611,2989611,Olivet,OLIVET,FR,1.8991,47.86219,11,,,
2989755,2989755,Octeville,OCTEVILLE,FR,-1.64349,49.626122,13,,,
2989877,2989877,Noyon,NOYON,FR,,49.583328,10,,3,
,2990187,Noisy-le-Sec,NOISY-LE-SEC,FR,2.46451,48.891479,14,2990187,,
,2990189,Noisy-le-Grand,NOISY-LE-GRAND,FR,2.56266,48.849789,11,2990189,,
,2990192,Noisiel,NOISIEL,FR,2.62435,48.848679,14,2990192,,
2990264,2990264,Nogent-sur-Oise,NOGENT-SUR-OISE,FR,2.47074,49.27158,14,,,
,2990265,Nogent-sur-Marne,NOGENT-SUR-MARNE,FR,2.48333,48.833328,14,2990265,,
2990355,2990355,Niort,NIORT,FR,-0.45877,46.323132,8,,,
,2990363,Nimes,NIMES,FR,4.35,43.833328,8,2990363,,
,2990440,Nice,NICE,FR,7.26608,43.703129,7,2990440,,
2990474,2990474,Nevers,NEVERS,FR,3.159,46.989559,6,,,
,2990611,Neuilly-sur-Seine,NEUILLY-SUR-SEINE,FR,2.26667,48.883331,12,2990611,,
,2990612,Neuilly-sur-Marne,NEUILLY-SUR-MARNE,FR,2.54903,48.853729,12,2990612,,
,2990616,Neuilly-Plaisance,NEUILLY-PLAISANCE,FR,2.506,48.863419,14,2990616,,
2990919,2990919,Narbonne,NARBONNE,FR,,43.183331,9,,3,
2990969,2990969,Nantes,NANTES,FR,-1.55336,47.217251,6,,,
2990970,2990970,Nanterre,NANTERRE,FR,2.20675,48.891979,11,,,
,2990999,Nancy,NANCY,FR,6.2,48.683331,8,2990999,,
2991153,2991153,Muret,MURET,FR,1.35,43.466671,10,,,
2991214,2991214,Mulhouse,MULHOUSE,FR,7.33333,47.75,8,,,
2991481,2991481,Moulins,MOULINS,FR,3.33333,46.566669,9,,,
2991551,2991551,Mougins,MOUGINS,FR,7.00434,43.598728,13,,,
,2991719,Morsang-sur-Orge,MORSANG-SUR-ORGE,FR,2.35338,48.6618,13,2991719,,
2991772,2991772,Morlaix,MORLAIX,FR,-3.83333,48.583328,9,,,
,2992003,Mont-Saint-Aignan,MONT-SAINT-AIGNAN,FR,1.09364,49.46307,13,2992003,,
,2992017,Montrouge,MONTROUGE,FR,2.31394,48.8162,13,2992017,,
2992090,2992090,Montreuil,MONTREUIL,FR,2.44322,48.864151,9,,,
2992166,2992166,Montpellier,MONTPELLIER,FR,3.87723,43.61092,7,,,
2992229,2992229,Montmorency,MONTMORENCY,FR,2.3434,48.988258,14,,,
2992292,2992292,Montlucon,MONTLUCON,FR,2.6,46.333328,8,,,
2992367,2992367,Montivilliers,MONTIVILLIERS,FR,0.18769,49.545181,11,,,
2992402,2992402,Montigny-les-Metz,MONTIGNY-LES-METZ,FR,6.15167,49.094349,12,,,
,2992404,Montigny-les-Cormeilles,MONTIGNY-LES-CORMEILLES,FR,2.20035,48.982021,14,2992404,,
,2992415,Montigny-le-Bretonneux,MONTIGNY-LE-BRETONNEUX,FR,2.03405,48.766361,10,2992415,,
,2992536,Montgeron,MONTGERON,FR,2.45039,48.705429,13,2992536,,
,2992616,Montfermeil,MONTFERMEIL,FR,2.57913,48.898201,13,2992616,,
,2992650,Montesson,MONTESSON,FR,2.13754,48.909241,13,2992650,,
2992671,2992671,Montereau-Fault-Yonne,MONTEREAU-FAULT-YONNE,FR,2.95,48.383331,10,,,
,2992703,Montelimar,MONTELIMAR,FR,4.75094,44.55838,7,2992703,,
,2992741,Monte-Carlo,MONTE-CARLO,MC,7.43701,43.749649,13,2992741,,
2992771,2992771,Mont-de-Marsan,MONT-DE-MARSAN,FR,-0.49713,43.890221,8,,,
,2992863,Montceau-les-Mines,MONTCEAU-LES-MINES,FR,4.36667,46.666672,10,2992863,,
2992890,2992890,Montbrison,MONTBRISON,FR,4.05,45.599998,9,,,
,2992938,Montbeliard,MONTBELIARD,FR,6.8,47.51667,10,2992938,,
,2993002,Montauban,MONTAUBAN,FR,1.35,44.01667,9,2993002,,
2993024,2993024,Montargis,MONTARGIS,FR,2.75,,9,,,48
,2993207,Mons-en-Baroeul,MONS-EN-BAROEUL,FR,3.11667,50.633331,12,2993207,,
2993458,2993458,Monaco,MONACO,MC,7.41667,43.73333,11,,,
,2993572,Moissy-Cramayel,MOISSY-CRAMAYEL,FR,2.60125,48.626049,12,2993572,,
,2993679,Mitry-Mory,MITRY-MORY,FR,2.61667,48.98333,12,2993679,,
,2993760,Miramas,MIRAMAS,FR,5.00464,43.586658,11,2993760,,
2993875,2993875,Millau,MILLAU,FR,3.08333,44.099998,9,,,
2994048,2994048,Meyzieu,MEYZIEU,FR,,45.76667,11,,5,
2994087,2994087,Meylan,MEYLAN,FR,5.79007,45.219879,11,,,
2994144,2994144,Meudon,MEUDON,FR,2.235,48.813808,13,,,
,2994160,Metz,METZ,FR,6.17269,49.11911,8,2994160,,
2994393,2994393,Merignac,MERIGNAC,FR,-0.63381,44.832481,11,,,
2994497,2994497,Menton,MENTON,FR,7.50435,43.776489,11,,,
,2994651,Melun,MELUN,FR,2.66667,48.533329,9,2994651,,
,2994798,Meaux,MEAUX,FR,2.86667,48.950001,8,2994798,,
2994935,2994935,Mayenne,MAYENNE,FR,-0.61667,48.299999,9,,,
,2995041,Maurepas,MAUREPAS,FR,1.92923,48.764858,12,2995041,,
2995121,2995121,Mauguio,MAUGUIO,FR,4.00739,43.618099,11,,,
,2995150,Maubeuge,MAUBEUGE,FR,3.97267,50.278751,10,2995150,,
,2995206,Massy,MASSY,FR,2.28301,48.726921,10,2995206,,
,2995387,Martigues,MARTIGUES,FR,5.05526,43.407349,9,2995387,,
2995469,2995469,Marseille,MARSEILLE,FR,5.38107,43.296951,7,,,
2995642,2995642,Marmande,MARMANDE,FR,0.16667,44.5,9,,,
,2995652,Marly-le-Roi,MARLY-LE-ROI,FR,2.08333,48.866669,11,2995652,,
,2995750,Marignane,MARIGNANE,FR,5.21453,43.416039,12,2995750,,
,2995908,Marcq-en-Baroeul,MARCQ-EN-BAROEUL,FR,3.08333,50.666672,13,2995908,,
,2996146,Mantes-la-Ville,MANTES-LA-VILLE,FR,1.70253,48.97374,12,2996146,,
2996148,2996148,Mantes-la-Jolie,MANTES-LA-JOLIE,FR,1.71667,48.98333,9,,,
2996180,2996180,Manosque,MANOSQUE,FR,5.78688,43.828831,9,,,
2996255,2996255,Mandelieu-la-Napoule,MANDELIEU-LA-NAPOULE,FR,6.93333,43.549999,10,,,
,2996514,Malakoff,MALAKOFF,FR,2.29998,48.819988,12,2996514,,
2996564,2996564,Maisons-Laffitte,MAISONS-LAFFITTE,FR,2.14521,48.952641,12,,,
,2996568,Maisons-Alfort,MAISONS-ALFORT,FR,2.43945,48.81171,13,2996568,,
,2996882,Macon,MACON,FR,4.83333,46.299999,9,2996882,,
2996944,2996944,Lyon,LYON,FR,4.84671,45.748459,6,,,
2997110,2997110,Luneville,LUNEVILLE,FR,6.5,48.599998,9,,,
2997116,2997116,Lunel,LUNEL,FR,4.13611,43.67778,10,,,
2997246,2997246,Luce,LUCE,FR,1.46359,48.436901,13,,,
2997336,2997336,Louviers,LOUVIERS,FR,1.16667,49.216671,10,,,
,2997395,Lourdes,LOURDES,FR,-0.05,43.099998,10,2997395,,
2997556,2997556,Lormont,LORMONT,FR,-0.51782,44.87495,11,,,
,2997577,Lorient,LORIENT,FR,-3.36667,47.75,7,2997577,,
2997620,2997620,Loos,LOOS,FR,3.01874,50.609821,12,,,
,2997626,Lons-le-Saunier,LONS-LE-SAUNIER,FR,5.55,46.666672,8,2997626,,
2997712,2997712,Longjumeau,LONGJUMEAU,FR,2.30736,48.69503,12,,,
,2997803,Lomme,LOMME,FR,2.98715,50.643581,10,2997803,,
,2997904,Lognes,LOGNES,FR,2.62998,48.835411,13,2997904,,
,2998056,Livry-Gargan,LIVRY-GARGAN,FR,2.54305,48.9193,12,2998056,,
2998127,2998127,LIsle-sur-la-Sorgue,LISLE-SUR-LA-SORGUE,FR,5.05092,43.919151,11,,,
2998150,2998150,Lisieux,LISIEUX,FR,0.22925,49.146599,8,,,
,2998224,Lingolsheim,LINGOLSHEIM,FR,7.68253,48.557522,12,2998224,,
2998286,2998286,Limoges,LIMOGES,FR,1.2578,45.831532,7,,,
,2998305,Limeil-Brevannes,LIMEIL-BREVANNES,FR,2.48705,48.744801,13,2998305,,
,2998311,Limay,LIMAY,FR,1.74081,48.995529,13,2998311,,
2998324,2998324,Lille,LILLE,FR,3.05858,50.632969,8,,,
,2998431,Lievin,LIEVIN,FR,2.78068,50.4198,12,2998431,,
2998517,2998517,Libourne,LIBOURNE,FR,-0.23333,44.916672,9,,,
,2998632,LHay-les-Roses,LHAY-LES-ROSES,FR,2.33333,48.783329,13,2998632,,
,2998854,Le Vesinet,LE VESINET,FR,2.13308,48.892811,13,2998854,,
,2998975,Levallois-Perret,LEVALLOIS-PERRET,FR,2.28864,48.89389,11,2998975,,
,2999683,Les Sables-dOlonne,LES SABLES-DOLONNE,FR,-1.78333,46.5,9,2999683,,
3000047,3000047,Les Pennes-Mirabeau,LES PENNES-MIRABEAU,FR,5.31306,43.410278,11,,,
,3000060,Les Pavillons-sous-Bois,LES PAVILLONS-SOUS-BOIS,FR,2.50648,48.90683,13,3000060,,
,3000192,Les Mureaux,LES MUREAUX,FR,1.90972,48.99173,10,3000192,,
,3000491,Les Lilas,LES LILAS,FR,2.42057,48.879921,14,3000491,,
3000648,3000648,Les Herbiers,LES HERBIERS,FR,-1.01667,46.866669,10,,,
,3001402,Les Clayes-sous-Bois,LES CLAYES-SOUS-BOIS,FR,1.98677,48.82206,13,3001402,,
3002465,3002465,Le Puy-en-Velay,LE PUY-EN-VELAY,FR,3.88523,45.043659,8,,,
3002570,3002570,Le Pontet,LE PONTET,FR,4.86008,43.961189,12,,,
,3002647,Le Plessis-Trevise,LE PLESSIS-TREVISE,FR,2.57363,48.810741,12,3002647,,
,3002650,Le Plessis-Robinson,LE PLESSIS-ROBINSON,FR,2.27078,48.788891,13,3002650,,
,3002880,Le Petit-Quevilly,LE PETIT-QUEVILLY,FR,1.06155,49.41338,14,3002880,,
,3002965,Le Perreux-sur-Marne,LE PERREUX-SUR-MARNE,FR,2.5,48.849998,14,3002965,,
,3002984,Le Pecq,LE PECQ,FR,2.10371,48.893169,13,3002984,,
,3003093,Lens,LENS,FR,2.82791,50.433022,10,3003093,,
,3003481,Le Mee-sur-Seine,LE MEE-SUR-SEINE,FR,2.62829,48.53157,13,3003481,,
3003603,3003603,Le Mans,LE MANS,FR,0.2,,7,,,48
,3003737,Le Kremlin-Bicetre,LE KREMLIN-BICETRE,FR,2.36073,48.814709,13,3003737,,
,3003796,Le Havre,LE HAVRE,FR,0.10767,49.493801,7,3003796,,
,3003952,Le Grand-Quevilly,LE GRAND-QUEVILLY,FR,1.04582,49.400761,12,3003952,,
,3004427,Le Creusot,LE CREUSOT,FR,4.41632,46.80714,9,3004427,,
,3004630,Le Chesnay,LE CHESNAY,FR,2.12213,48.822201,11,3004630,,
,3004871,Le Cannet,LE CANNET,FR,7.01912,43.576618,12,3004871,,
3005066,3005066,Le Bouscat,LE BOUSCAT,FR,-0.59411,44.866001,12,,,
,3005269,Le Blanc-Mesnil,LE BLANC-MESNIL,FR,2.46138,48.938721,14,3005269,,
3005417,3005417,Laxou,LAXOU,FR,6.148,48.683151,12,,,
3005825,3005825,La Valette-du-Var,LA VALETTE-DU-VAR,FR,5.98314,43.137409,13,,,
3005866,3005866,Laval,LAVAL,FR,-0.76667,48.066669,8,,,
3006121,3006121,Lattes,LATTES,FR,3.9046,43.56752,11,,,
3006283,3006283,La Teste-de-Buch,LA TESTE-DE-BUCH,FR,-1.14059,44.62875,9,,,
3006414,3006414,La Seyne-sur-Mer,LA SEYNE-SUR-MER,FR,5.88472,43.098179,11,,,
3006767,3006767,La Roche-sur-Yon,LA ROCHE-SUR-YON,FR,-1.43333,46.666672,8,,,
3006787,3006787,La Rochelle,LA ROCHELLE,FR,-1.15,46.166672,7,,,
,3007477,Laon,LAON,FR,3.61667,49.566669,8,3007477,,
,3007609,Lannion,LANNION,FR,-3.46667,48.73333,8,3007609,,
3007794,3007794,Lanester,LANESTER,FR,-3.33965,47.761318,13,,,
3007874,3007874,Landerneau,LANDERNEAU,FR,-4.25252,48.452518,10,,,
,3008218,Lambersart,LAMBERSART,FR,3.03333,50.650002,12,3008218,,
,3008379,La Madeleine,LA MADELEINE,FR,3.07585,50.64603,11,3008379,,
,3009071,Lagny-sur-Marne,LAGNY-SUR-MARNE,FR,2.71667,48.866669,11,3009071,,
3009223,3009223,La Garde,LA GARDE,FR,6.00745,43.122768,12,,,
3009443,3009443,La Fleche,LA FLECHE,FR,-0.07553,47.698151,9,,,
3009791,3009791,La Crau,LA CRAU,FR,6.07425,43.149811,12,,,
,3009824,La Courneuve,LA COURNEUVE,FR,2.39627,48.928051,13,3009824,,
,3010025,La Ciotat,LA CIOTAT,FR,5.60449,43.174759,10,3010025,,
3010237,3010237,La Chapelle-sur-Erdre,LA CHAPELLE-SUR-ERDRE,FR,-1.55309,47.295841,10,,,
,3010529,La Celle-Saint-Cloud,LA CELLE-SAINT-CLOUD,FR,2.14523,48.850288,13,3010529,,
,3012162,Jouy-le-Moutier,JOUY-LE-MOUTIER,FR,2.04028,49.010681,13,3012162,,
,3012219,Joue-les-Tours,JOUE-LES-TOURS,FR,0.66906,47.35223,12,3012219,,
,3012313,Joinville-le-Pont,JOINVILLE-LE-PONT,FR,2.47458,48.825378,13,3012313,,
3012621,3012621,Ivry-sur-Seine,IVRY-SUR-SEINE,FR,2.38487,48.815681,12,,,
3012647,3012647,Istres,ISTRES,FR,4.98333,43.51667,11,,,
3012649,3012649,Issy-les-Moulineaux,ISSY-LES-MOULINEAUX,FR,2.27718,48.821041,13,,,
,3012664,Issoire,ISSOIRE,FR,3.25,45.549999,9,3012664,,
,3012829,Illzach,ILLZACH,FR,7.34662,47.78088,12,3012829,,
,3012834,Illkirch-Graffenstaden,ILLKIRCH-GRAFFENSTADEN,FR,7.71523,48.528938,11,3012834,,
,3012937,Hyeres,HYERES,FR,6.13897,43.119541,10,3012937,,
,3013097,Houilles,HOUILLES,FR,2.19263,48.921612,12,3013097,,
,3013403,Herouville-Saint-Clair,HEROUVILLE-SAINT-CLAIR,FR,-0.30653,49.21088,12,3013403,,
,3013477,Herblay,HERBLAY,FR,2.1699,48.989941,12,3013477,,
,3013525,Henin-Beaumont,HENIN-BEAUMONT,FR,2.96485,50.413589,11,3013525,,
,3013549,Hem,HEM,FR,3.18681,50.652561,12,3013549,,
3013619,3013619,Hazebrouck,HAZEBROUCK,FR,2.53729,50.72374,10,,,
,3013627,Hayange,HAYANGE,FR,6.05268,49.334278,11,3013627,,
3013681,3013681,Hautmont,HAUTMONT,FR,3.92143,50.250771,12,,,
,3013701,Yutz,YUTZ,FR,6.1926,49.355709,13,3013701,,
,3013862,Haubourdin,HAUBOURDIN,FR,2.99143,50.608261,10,3013862,,
,3014034,Halluin,HALLUIN,FR,3.12611,50.786282,14,3014034,,
3014078,3014078,Haguenau,HAGUENAU,FR,7.79051,48.815571,10,,,
,3014143,Guyancourt,GUYANCOURT,FR,2.07393,48.773338,13,3014143,,
3014175,3014175,Gujan-Mestras,GUJAN-MESTRAS,FR,-1.06667,44.633331,12,,,
3014383,3014383,Gueret,GUERET,FR,1.86667,46.166672,8,,,
3014392,3014392,Guerande,GUERANDE,FR,-2.42829,47.329109,11,,,
,3014646,Grigny,GRIGNY,FR,2.39343,48.654121,14,3014646,,
3014728,3014728,Grenoble,GRENOBLE,FR,5.71667,45.166672,8,,,
,3014856,Grasse,GRASSE,FR,6.91667,43.666672,10,3014856,,
3015160,3015160,Grande-Synthe,GRANDE-SYNTHE,FR,2.29975,51.0154,11,,,
3015419,3015419,Gradignan,GRADIGNAN,FR,-0.61393,44.772621,12,,,
,3015490,Goussainville,GOUSSAINVILLE,FR,2.46595,49.013672,11,3015490,,
,3015689,Gonesse,GONESSE,FR,2.44892,48.986931,13,3015689,,
3015902,3015902,Givors,GIVORS,FR,4.77256,45.584148,11,,,
3016078,3016078,Gif-sur-Yvette,GIF-SUR-YVETTE,FR,2.13333,48.683331,13,,,
3016097,3016097,Gien,GIEN,FR,2.63094,47.693321,8,,,
,3016292,Gentilly,GENTILLY,FR,2.3417,48.812939,14,3016292,,
,3016321,Gennevilliers,GENNEVILLIERS,FR,2.3,48.933331,13,3016321,,
,3016621,Garges-les-Gonesse,GARGES-LES-GONESSE,FR,2.39781,48.967911,12,3016621,,
3016667,3016667,Gardanne,GARDANNE,FR,5.46913,43.45491,11,,,
,3016675,Garches,GARCHES,FR,2.18232,48.842258,13,3016675,,
3016702,3016702,Gap,GAP,FR,6.08333,44.566669,7,,,
,3016830,Gagny,GAGNY,FR,2.53333,48.883331,12,3016830,,
3016956,3016956,Frontignan,FRONTIGNAN,FR,3.754,43.448479,11,,,
,3017178,Fresnes,FRESNES,FR,2.32241,48.75568,13,3017178,,
3017253,3017253,Frejus,FREJUS,FR,6.73524,43.432861,8,,,
,3017341,Franconville,FRANCONVILLE,FR,2.23333,48.98333,13,3017341,,
3017609,3017609,Fougeres,FOUGERES,FR,-1.2,48.349998,9,,,
,3017651,Fos-sur-Mer,FOS-SUR-MER,FR,4.94457,43.43774,11,3017651,,
,3017805,Forbach,FORBACH,FR,6.9,49.183331,11,3017805,,
,3017910,Fontenay-sous-Bois,FONTENAY-SOUS-BOIS,FR,2.48268,48.85442,12,3017910,,
3017921,3017921,Fontenay-le-Comte,FONTENAY-LE-COMTE,FR,-0.81667,46.466671,9,,,
,3017924,Fontenay-aux-Roses,FONTENAY-AUX-ROSES,FR,2.29275,48.793251,14,3017924,,
3018074,3018074,Fontainebleau,FONTAINEBLEAU,FR,2.7,48.400002,10,,,
3018095,3018095,Fontaine,FONTAINE,FR,5.68265,45.198391,11,,,
3018246,3018246,Floirac,FLOIRAC,FR,-0.51411,44.832378,12,,,
,3018280,Fleury-les-Aubrais,FLEURY-LES-AUBRAIS,FR,1.91811,47.933281,12,3018280,,
3018339,3018339,Flers,FLERS,FR,-0.57466,48.737221,8,,,
3018455,3018455,Firminy,FIRMINY,FR,4.29074,45.387321,11,,,
,3018794,Fecamp,FECAMP,FR,0.37457,49.75787,9,3018794,,
,3019153,Faches-Thumesnil,FACHES-THUMESNIL,FR,3.06667,50.583328,13,3019153,,
3019193,3019193,Eysines,EYSINES,FR,-0.64686,44.883518,12,,,
,3019256,Evry,EVRY,FR,2.45,48.633331,10,3019256,,
,3019265,Evreux,EVREUX,FR,1.15082,49.024139,9,3019265,,
3019459,3019459,Etampes,ETAMPES,FR,2.15,48.433331,9,,,
,3019766,La Baule-Escoublac,LA BAULE-ESCOUBLAC,FR,-2.36395,47.29221,8,3019766,,
,3019897,Ermont,ERMONT,FR,2.25804,48.99004,12,3019897,,
,3019952,Eragny,ERAGNY,FR,2.1,49.01667,13,3019952,,
3019960,3019960,Equeurdreville-Hainneville,EQUEURDREVILLE-HAINNEVILLE,FR,-1.65306,49.648682,13,,,
,3020020,Epinay-sur-Seine,EPINAY-SUR-SEINE,FR,2.31514,48.953499,12,3020020,,
,3020035,Epinal,EPINAL,FR,6.45,48.183331,8,3020035,,
3020062,3020062,Epernay,EPERNAY,FR,3.95,49.049999,10,,,
3020307,3020307,Elbeuf,ELBEUF,FR,1.00288,49.28669,10,,,
,3020310,Elancourt,ELANCOURT,FR,1.9552,48.784199,12,3020310,,
3020392,3020392,Ecully,ECULLY,FR,4.77481,45.77726,10,,,
,3020495,Echirolles,ECHIROLLES,FR,5.72883,45.143902,12,3020495,,
,3020601,Eaubonne,EAUBONNE,FR,2.28249,48.99712,13,3020601,,
3020686,3020686,Dunkerque,DUNKERQUE,FR,2.36667,51.049999,8,,,
3020810,3020810,Dreux,DREUX,FR,1.36667,48.73333,9,,,
,3020832,Draveil,DRAVEIL,FR,2.41418,48.684662,13,3020832,,
3020839,3020839,Drancy,DRANCY,FR,2.44533,48.925781,12,,,
3020850,3020850,Draguignan,DRAGUIGNAN,FR,6.46667,43.533329,10,,,
,3020996,Douarnenez,DOUARNENEZ,FR,-4.32904,48.095421,9,3020996,,
,3021000,Douai,DOUAI,FR,3.06667,50.366669,6,3021000,,
,3021150,Domont,DOMONT,FR,2.32638,49.027821,12,3021150,,
3021263,3021263,Dole,DOLE,FR,5.5,47.099998,9,,,
,3021372,Dijon,DIJON,FR,5.01667,47.316669,6,3021372,,
3021382,3021382,Digne-les-Bains,DIGNE-LES-BAINS,FR,6.23199,44.092522,8,,,
,3021411,Dieppe,DIEPPE,FR,1.08333,49.933331,8,3021411,,
,3021516,Deuil-la-Barre,DEUIL-LA-BARRE,FR,2.32722,48.976742,13,3021516,,
3021605,3021605,Denain,DENAIN,FR,3.3943,50.3293,11,,,
3021662,3021662,Decines-Charpieu,DECINES-CHARPIEU,FR,4.97277,45.76899,13,,,
3021670,3021670,Dax,DAX,FR,-1.05366,43.71032,9,,,
,3021852,Dammarie-les-Lys,DAMMARIE-LES-LYS,FR,2.65,48.51667,13,3021852,,
3022151,3022151,Cugnaux,CUGNAUX,FR,1.34428,43.53635,12,,,
,3022376,Croix,CROIX,FR,3.1493,50.678459,13,3022376,,
3022530,3022530,Creteil,CRETEIL,FR,2.46667,48.783329,12,,,
3022569,3022569,Crepy-en-Valois,CREPY-EN-VALOIS,FR,2.88807,49.233589,10,,,
,3022610,Creil,CREIL,FR,2.48477,49.256721,9,3022610,,
3022700,3022700,Cran-Gevrier,CRAN-GEVRIER,FR,6.1,45.900002,14,,,
3022988,3022988,Cournon-dAuvergne,COURNON-DAUVERGNE,FR,3.19608,45.735432,11,,,
,3023141,Courbevoie,COURBEVOIE,FR,2.25666,48.896721,13,3023141,,
3023240,3023240,Coulommiers,COULOMMIERS,FR,3.08498,48.81451,10,,,
3023324,3023324,Coueron,COUERON,FR,-1.72171,47.21508,11,,,
3023356,3023356,Coudekerque-Branche,COUDEKERQUE-BRANCHE,FR,2.39359,51.022881,12,,,
,3023645,Cormeilles-en-Parisis,CORMEILLES-EN-PARISIS,FR,2.20491,48.971111,13,3023645,,
,3023763,Corbeil-Essonnes,CORBEIL-ESSONNES,FR,2.48757,48.60603,9,3023763,,
,3023924,Conflans-Sainte-Honorine,CONFLANS-SAINTE-HONORINE,FR,2.09694,49.001579,12,3023924,,
,3024035,Concarneau,CONCARNEAU,FR,-3.92245,47.875019,10,3024035,,
,3024066,Compiegne,COMPIEGNE,FR,2.82606,49.417938,8,3024066,,
,3024107,Combs-la-Ville,COMBS-LA-VILLE,FR,2.56957,48.66497,11,3024107,,
,3024195,Pontault-Combault,PONTAULT-COMBAULT,FR,2.60676,48.79813,10,3024195,,
3024223,3024223,Colomiers,COLOMIERS,FR,1.33278,43.612469,10,,,
,3024266,Colombes,COLOMBES,FR,2.25404,48.918819,13,3024266,,
3024297,3024297,Colmar,COLMAR,FR,7.36667,48.083328,9,,,
,3024440,Cognac,COGNAC,FR,-0.33333,45.700001,10,3024440,,
,3024532,Cluses,CLUSES,FR,6.57497,46.062511,9,3024532,,
,3024596,Clichy-sous-Bois,CLICHY-SOUS-BOIS,FR,2.55324,48.910198,14,3024596,,
,3024597,Clichy,CLICHY,FR,2.30952,48.900181,13,3024597,,
3024635,3024635,Clermont-Ferrand,CLERMONT-FERRAND,FR,3.08628,45.779659,7,,,
,3024783,Clamart,CLAMART,FR,2.26692,48.80299,12,3024783,,
3025053,3025053,Cholet,CHOLET,FR,-0.88333,47.066669,8,,,
,3025055,Choisy-le-Roi,CHOISY-LE-ROI,FR,2.41874,48.768459,12,3025055,,
,3025144,Chilly-Mazarin,CHILLY-MAZARIN,FR,2.31638,48.71489,14,3025144,,
,3025314,Chevilly-Larue,CHEVILLY-LARUE,FR,2.3503,48.764759,12,3025314,,
3025466,3025466,Cherbourg-Octeville,CHERBOURG-OCTEVILLE,FR,-1.61636,49.639839,8,,,
3025496,3025496,Chenove,CHENOVE,FR,5.00457,47.293228,12,,,
,3025509,Chennevieres-sur-Marne,CHENNEVIERES-SUR-MARNE,FR,2.54046,48.79702,13,3025509,,
,3025622,Chelles,CHELLES,FR,2.59295,48.881088,11,3025622,,
,3025715,Chaville,CHAVILLE,FR,2.18864,48.805649,12,3025715,,
3025892,3025892,Chaumont,CHAUMONT,FR,5.13333,48.116669,8,,,
,3026033,Chatou,CHATOU,FR,2.15863,48.889801,13,3026033,,
,3026083,Chatillon,CHATILLON,FR,2.29346,48.802399,14,3026083,,
,3026108,Chatenay-Malabry,CHATENAY-MALABRY,FR,2.26655,48.765072,12,3026108,,
3026141,3026141,Chatellerault,CHATELLERAULT,FR,0.53333,46.799999,9,,,
3026194,3026194,Chateau-Thierry,CHATEAU-THIERRY,FR,3.4,49.049999,9,,,
3026204,3026204,Chateauroux,CHATEAUROUX,FR,1.7,46.816669,8,,,
,3026285,Chateaudun,CHATEAUDUN,FR,1.33333,48.083328,9,3026285,,
,3026467,Chartres,CHARTRES,FR,1.48925,48.44685,8,3026467,,
